u1,u2,q1d,q1,q2d,q2,dq1d,dq1,dq2d,dq2,ddq1d,ddq1,ddq2d,ddq2
133,51,86,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
134,52,86,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
134,54,86,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
135,52,86,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
136,53,86,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
137,55,86,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
137,56,86,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
144,53,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
145,55,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
146,56,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
147,53,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
148,55,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
149,56,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
150,57,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
151,54,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
152,55,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
153,56,87,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
160,53,88,80.85,-15,-30.15,0,15,0,-15,0,0,0,0
159,54,88,81,-15,-30.15,0,15,0,-15,0,0,0,0
160,55,88,81,-15,-30.15,0,15,0,-15,0,0,0,0
161,52,88,81,-15,-30.15,0,15,0,-15,0,0,0,0
162,53,88,81,-15,-30.15,0,15,0,-15,0,0,0,0
164,53,88,81,-15,-30.15,0,15,0,-15,0,0,0,0
163,54,88,81.15,-15,-30.15,0,15,0,-15,0,0,0,0
164,51,88,81.15,-15,-30.15,0,15,0,-15,0,0,0,0
165,51,88,81.15,-15,-30.15,0,15,0,-15,0,0,0,0
165,52,88,81.3,-15,-30.15,0,15,0,-15,0,0,0,0
172,49,89,81.3,-15,-30.15,0,15,0,-15,0,0,0,0
172,49,89,81.45,-15,-30.15,0,15,0,-15,0,0,0,0
171,49,89,81.6,-15,-30.15,0,15,0,-15,0,0,0,0
172,46,89,81.6,-15,-30.15,0,15,0,-15,0,0,0,0
172,46,89,81.75,-15,-30.15,0,15,0,-15,0,0,0,0
172,46,89,81.9,-15,-30.15,0,15,0,-15,0,0,0,0
170,47,89,82.2,-15,-30.15,0,15,0,-15,0,0,0,0
170,43,89,82.35,-15,-30.15,0,15,0,-15,0,0,0,0
169,43,89,82.5,-15,-30.15,0,15,0,-15,0,0,0,0
169,43,89,82.65,-15,-30.15,0,15,0,-15,0,0,0,0
174,39,90,82.8,-15,-30.15,0,15,0,-15,0,0,0,0
172,39,90,83.1,-15,-30.15,0,15,0,-15,0,0,0,0
172,39,90,83.25,-15,-30.15,0,15,0,-15,0,0,0,0
172,35,90,83.4,-15,-30.15,0,15,0,-15,0,0,0,0
170,35,90,83.7,-15,-30.15,0,15,0,-15,0,0,0,0
169,35,90,83.85,-15,-30.15,0,15,0,-15,0,0,0,0
167,35,90,84.15,-15,-30.15,0,15,0,-15,0,0,0,0
167,31,90,84.3,-15,-30.15,0,15,0,-15,0,0,0,0
165,30,90,84.6,-15,-30.15,0,15,0,-15,0,0,0,0
164,30,90,84.75,-15,-30.15,0,15,0,-15,0,0,0,0
168,26,91,85.05,-15,-30.15,0,15,0,-15,0,0,0,0
166,25,91,85.35,-15,-30.15,0,15,0,-15,0,0,0,0
164,25,91,85.65,-15,-30.15,0,15,0,-15,0,0,0,0
162,20,91,85.95,-15,-30.15,0,15,0,-15,0,0,0,0
160,20,91,86.25,-15,-30.15,0,15,0,-15,0,0,0,0
156,19,91,86.7,-15,-30.15,0,15,0,-15,0,0,0,0
154,18,91,87,-15,-30.15,0,15,0,-15,0,0,0,0
152,14,91,87.3,-15,-30.15,0,15,0,-15,0,0,0,0
149,13,91,87.6,-15,-30.15,0,15,0,-15,0,0,0,0
147,12,91,87.9,-15,-30.15,0,15,0,-15,0,0,0,0
149,7,92,88.35,-15,-30.15,0,15,0,-15,0,0,0,0
147,6,92,88.65,-15,-30.15,0,15,0,-15,0,0,0,0
145,6,92,88.95,-15,-30.15,0,15,0,-15,0,0,0,0
142,5,92,89.25,-15,-30.15,0,15,0,-15,0,0,0,0
140,0,92,89.7,-15,-30.15,0,15,0,-15,0,0,0,0
136,0,92,90,-15,-30.15,0,15,0,-15,0,0,0,0
133,-1,92,90.3,-15,-30.15,0,15,0,-15,0,0,0,0
130,-7,92,90.6,-15,-30.15,0,15,0,-15,0,0,0,0
128,-8,92,90.9,-15,-30.15,0,15,0,-15,0,0,0,0
125,-9,92,91.2,-15,-30.15,0,15,0,-15,0,0,0,0
122,-10,92,91.5,-15,-30.15,0,15,0,-15,0,0,0,0
126,-15,93,91.8,-15,-30.15,0,15,0,-15,0,0,0,0
123,-17,93,92.1,-15,-30.15,0,15,0,-15,0,0,0,0
119,-18,93,92.55,-15,-30.15,0,15,0,-15,0,0,0,0
116,-24,93,92.85,-15,-30.15,0,15,0,-15,0,0,0,0
113,-25,93,93.15,-15,-30.15,0,15,0,-15,0,0,0,0
110,-26,93,93.45,-15,-30.15,0,15,0,-15,0,0,0,0
106,-28,93,93.9,-15,-30.15,0,15,0,-15,0,0,0,0
103,-34,93,94.2,-15,-30.15,0,15,0,-15,0,0,0,0
100,-35,93,94.5,-15,-30.15,0,15,0,-15,0,0,0,0
96,-37,93,94.8,-15,-30.15,0,15,0,-15,0,0,0,0
99,-43,94,95.1,-15,-30.15,0,15,0,-15,0,0,0,0
96,-44,94,95.4,-15,-30.3,0,15,0,-15,0,0,0,0
93,-46,94,95.7,-15,-30.3,0,15,0,-15,0,0,0,0
90,-47,94,96,-15,-30.3,0,15,0,-15,0,0,0,0
87,-53,94,96.3,-15,-30.3,0,15,0,-15,0,0,0,0
84,-55,94,96.6,-15,-30.3,0,15,0,-15,0,0,0,0
80,-57,94,96.9,-15,-30.3,0,15,0,-15,0,0,0,0
77,-59,94,97.2,-15,-30.3,0,15,0,-15,0,0,0,0
75,-65,94,97.35,-15,-30.3,0,15,0,-15,0,0,0,0
72,-67,94,97.65,-15,-30.3,0,15,0,-15,0,0,0,0
70,-69,94,97.8,-15,-30.3,0,15,0,-15,0,0,0,0
73,-75,95,98.1,-15,-30.3,0,15,0,-15,0,0,0,0
71,-77,95,98.25,-15,-30.3,0,15,0,-15,0,0,0,0
67,-80,95,98.55,-15,-30.3,0,15,0,-15,0,0,0,0
65,-82,95,98.7,-15,-30.3,0,15,0,-15,0,0,0,0
63,-88,95,98.85,-15,-30.3,0,15,0,-15,0,0,0,0
61,-91,95,99,-15,-30.3,0,15,0,-15,0,0,0,0
59,-93,95,99.15,-15,-30.3,0,15,0,-15,0,0,0,0
57,-95,95,99.3,-15,-30.3,0,15,0,-15,0,0,0,0
55,-101,95,99.45,-15,-30.45,0,15,0,-15,0,0,0,0
53,-103,95,99.6,-15,-30.6,0,15,0,-15,0,0,0,0
51,-104,95,99.75,-15,-30.9,0,15,0,-15,0,0,0,0
49,-105,95,99.9,-15,-31.2,0,15,0,-15,0,0,0,0
53,-110,96,100.05,-15,-31.65,0,15,0,-15,0,0,0,0
51,-111,96,100.2,-15,-32.1,0,15,0,-15,0,0,0,0
49,-110,96,100.35,-15,-32.85,0,15,0,-15,0,0,0,0
48,-109,96,100.35,-15,-33.75,0,15,0,-15,0,0,0,0
46,-108,96,100.5,-15,-34.5,0,15,0,-15,0,0,0,0
44,-111,96,100.65,-15,-35.1,0,15,0,-15,0,0,0,0
43,-110,96,100.65,-15,-35.85,0,15,0,-15,0,0,0,0
41,-108,96,100.8,-15,-36.75,0,15,0,-15,0,0,0,0
39,-106,96,100.95,-15,-37.8,0,15,0,-15,0,0,0,0
38,-107,96,100.95,-15,-38.85,0,15,0,-15,0,0,0,0
36,-105,96,101.1,-15,-39.9,0,15,0,-15,0,0,0,0
35,-103,96,101.1,-15,-40.8,0,15,0,-15,0,0,0,0
34,-100,96,101.1,-15,-41.7,0,15,0,-15,0,0,0,0
33,-96,96,101.1,-15,-42.9,0,15,0,-15,0,0,0,0
39,-97,97,101.1,-15,-44.1,0,15,0,-15,0,0,0,0
38,-93,97,101.1,-15,-45.3,0,15,0,-15,0,0,0,0
38,-89,97,101.1,-15,-46.35,0,15,0,-15,0,0,0,0
38,-86,97,100.95,-15,-47.4,0,-15,0,-15,0,-3000,0,0
38,-85,97,100.95,-15,-48.6,0,-15,0,-15,0,0,0,0
37,-80,97,100.95,-15,-49.95,0,-15,0,-15,0,0,0,0
37,-76,97,100.95,-15,-51.3,0,-15,0,-15,0,0,0,0
36,-71,97,100.95,-15,-52.35,0,-15,0,-15,0,0,0,0
36,-66,97,100.95,-15,-53.55,0,-15,0,-15,0,0,0,0
35,-65,97,100.95,-15,-54.75,0,-15,0,-15,0,0,0,0
34,-59,97,100.95,-15,-56.1,0,-15,0,-15,0,0,0,0
34,-53,97,100.95,-15,-57.3,0,-15,0,-15,0,0,0,0
33,-47,97,100.95,-15,-58.65,0,-15,0,-15,0,0,0,0
33,-42,97,100.95,-15,-59.7,0,-15,0,-15,0,0,0,0
32,-36,97,100.95,-15,-60.9,0,-15,0,-15,0,0,0,0
38,-34,98,100.95,-15,-62.1,0,-15,0,-15,0,0,0,0
37,-28,98,100.95,-15,-63.3,0,-15,0,-15,0,0,0,0
37,-21,98,100.95,-15,-64.5,0,-15,0,-15,0,0,0,0
36,-15,98,100.95,-15,-65.55,0,-15,0,-15,0,0,0,0
36,-10,98,100.95,-15,-66.45,0,-15,0,-15,0,0,0,0
35,-4,98,100.95,-15,-67.5,0,-15,0,-15,0,0,0,0
35,-1,98,100.95,-15,-68.7,0,-15,0,-15,0,0,0,0
34,5,98,100.95,-15,-69.75,0,-15,0,-15,0,0,0,0
34,11,98,100.95,-15,-70.65,0,-15,0,-15,0,0,0,0
34,17,98,100.95,-15,-71.55,0,-15,0,-15,0,0,0,0
33,24,98,100.95,-15,-72.6,0,-15,0,-15,0,0,0,0
33,30,98,100.95,-15,-73.5,0,-15,0,-15,0,0,0,0
32,32,98,100.95,-15,-74.25,0,-15,0,-15,0,0,0,0
32,37,98,100.95,-15,-75,0,-15,0,-15,0,0,0,0
31,43,98,100.95,-15,-75.75,0,-15,0,-15,0,0,0,0
31,50,98,100.95,-15,-76.5,0,-15,0,-15,0,0,0,0
30,55,98,100.95,-15,-77.25,0,-15,0,-15,0,0,0,0
30,61,98,100.95,-15,-77.7,0,-15,0,-15,0,0,0,0
30,66,98,100.95,-15,-78.3,0,-15,0,-15,0,0,0,0
35,67,99,100.95,-15,-78.6,0,-15,0,-15,0,0,0,0
35,71,99,100.95,-15,-78.9,0,-15,0,-15,0,0,0,0
35,76,99,100.95,-15,-79.2,0,-15,0,-15,0,0,0,0
34,79,99,100.95,-15,-79.35,0,-15,0,-15,0,0,0,0
34,83,99,100.95,-15,-79.35,0,-15,0,-15,0,0,0,0
34,87,99,100.95,-15,-79.2,0,-15,0,-15,0,0,0,0
27,89,99,100.95,15,-79.2,0,-15,0,15,0,0,0,3000
27,93,99,100.95,15,-79.2,0,-15,0,15,0,0,0,0
27,92,99,100.95,15,-79.2,0,-15,0,15,0,0,0,0
27,94,99,100.95,15,-79.05,0,-15,0,15,0,0,0,0
26,97,99,100.95,15,-78.9,0,-15,0,15,0,0,0,0
26,99,99,100.95,15,-78.75,0,-15,0,15,0,0,0,0
26,102,99,100.95,15,-78.75,0,-15,0,15,0,0,0,0
25,105,99,100.95,15,-78.6,0,-15,0,15,0,0,0,0
25,107,99,100.95,15,-78.45,0,-15,0,15,0,0,0,0
25,109,99,100.95,15,-78.15,0,-15,0,15,0,0,0,0
25,111,99,100.95,15,-77.85,0,-15,0,15,0,0,0,0
24,113,99,100.95,15,-77.7,0,-15,0,15,0,0,0,0
24,115,99,100.95,15,-77.4,0,-15,0,15,0,0,0,0
24,113,99,100.95,15,-77.1,0,-15,0,15,0,0,0,0
23,114,99,100.95,15,-76.8,0,-15,0,15,0,0,0,0
23,116,99,100.95,15,-76.5,0,-15,0,15,0,0,0,0
23,116,99,100.95,15,-76.05,0,-15,0,15,0,0,0,0
23,118,99,100.95,15,-75.75,0,-15,0,15,0,0,0,0
22,118,99,100.95,15,-75.3,0,-15,0,15,0,0,0,0
22,119,99,100.95,15,-74.85,0,-15,0,15,0,0,0,0
22,120,99,100.95,15,-74.55,0,-15,0,15,0,0,0,0
21,120,99,100.95,15,-74.1,0,-15,0,15,0,0,0,0
21,121,99,100.95,15,-73.65,0,-15,0,15,0,0,0,0
21,121,99,100.95,15,-73.2,0,-15,0,15,0,0,0,0
20,121,99,100.95,15,-72.75,0,-15,0,15,0,0,0,0
20,122,99,100.95,15,-72.3,0,-15,0,15,0,0,0,0
20,121,99,100.95,15,-71.7,0,-15,0,15,0,0,0,0
20,121,99,100.95,15,-71.1,0,-15,0,15,0,0,0,0
19,120,99,100.95,15,-70.5,0,-15,0,15,0,0,0,0
19,119,99,100.95,15,-69.9,0,-15,0,15,0,0,0,0
19,118,99,100.95,15,-69.3,0,-15,0,15,0,0,0,0
18,117,99,100.95,15,-68.7,0,-15,0,15,0,0,0,0
18,116,99,100.95,15,-67.95,0,-15,0,15,0,0,0,0
18,114,99,100.95,15,-67.35,0,-15,0,15,0,0,0,0
18,113,99,100.95,15,-66.75,0,-15,0,15,0,0,0,0
17,111,99,100.95,15,-66,0,-15,0,15,0,0,0,0
17,110,99,100.95,15,-65.4,0,-15,0,15,0,0,0,0
17,108,99,100.95,15,-64.8,0,-15,0,15,0,0,0,0
16,107,99,100.95,15,-64.2,0,-15,0,15,0,0,0,0
16,105,99,100.95,15,-63.45,0,-15,0,15,0,0,0,0
16,102,99,100.95,15,-62.7,0,-15,0,15,0,0,0,0
16,101,99,100.95,15,-62.1,0,-15,0,15,0,0,0,0
15,99,99,100.95,15,-61.65,0,-15,0,15,0,0,0,0
15,97,99,100.95,15,-61.05,0,-15,0,15,0,0,0,0
15,94,99,100.95,15,-60.45,0,-15,0,15,0,0,0,0
14,93,99,100.95,15,-59.85,0,-15,0,15,0,0,0,0
14,90,99,100.95,15,-59.4,0,-15,0,15,0,0,0,0
14,89,99,100.95,15,-58.95,0,-15,0,15,0,0,0,0
13,87,99,100.95,15,-58.5,0,-15,0,15,0,0,0,0
13,85,99,100.95,15,-58.05,0,-15,0,15,0,0,0,0
13,83,99,100.95,15,-57.75,0,-15,0,15,0,0,0,0
13,81,99,100.95,15,-57.3,0,-15,0,15,0,0,0,0
12,80,99,100.95,15,-56.85,0,-15,0,15,0,0,0,0
12,78,99,100.95,15,-56.55,0,-15,0,15,0,0,0,0
12,76,99,100.95,15,-56.25,0,-15,0,15,0,0,0,0
11,74,99,100.95,15,-55.95,0,-15,0,15,0,0,0,0
11,73,99,100.95,15,-55.8,0,-15,0,15,0,0,0,0
11,72,99,100.95,15,-55.5,0,-15,0,15,0,0,0,0
11,70,99,100.95,15,-55.35,0,-15,0,15,0,0,0,0
10,69,99,100.95,15,-55.2,0,-15,0,15,0,0,0,0
10,69,99,100.95,15,-55.2,0,-15,0,15,0,0,0,0
10,67,99,100.95,15,-55.05,0,-15,0,15,0,0,0,0
9,66,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
9,66,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
9,65,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
8,69,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
8,68,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
8,68,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
8,67,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
7,67,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
7,66,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
7,66,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
6,65,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
6,65,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
6,64,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
6,64,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
5,68,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
5,67,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
5,67,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
4,67,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
4,66,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
4,66,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
4,66,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
3,65,99,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-2,69,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-3,69,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-3,69,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-4,69,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-4,69,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-4,68,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-5,68,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-5,72,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-6,72,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-6,72,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-7,72,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-7,72,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-8,72,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-8,72,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-8,76,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-9,76,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-9,77,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-10,77,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-10,77,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-11,77,98,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-17,81,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-18,82,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-18,82,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-19,82,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-20,82,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-20,87,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-21,87,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-21,88,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-22,88,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-23,89,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-23,93,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-24,94,97,100.95,15,-54.9,0,-15,0,15,0,0,0,0
-23,94,97,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-23,95,97,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-24,95,97,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-31,100,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-31,101,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-32,102,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-33,102,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-34,107,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-34,108,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-35,109,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-36,110,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-37,111,96,100.8,15,-54.9,0,-15,0,15,0,0,0,0
-37,115,96,100.8,15,-54.75,0,-15,0,15,0,0,0,0
-38,116,96,100.8,15,-54.75,0,-15,0,15,0,0,0,0
-39,117,96,100.8,15,-54.6,0,-15,0,15,0,0,0,0
-39,117,96,100.8,15,-54.45,0,-15,0,15,0,0,0,0
-46,122,95,100.8,15,-54.3,0,-15,0,15,0,0,0,0
-47,122,95,100.8,15,-54.15,0,-15,0,15,0,0,0,0
-48,122,95,100.8,15,-53.85,0,-15,0,15,0,0,0,0
-49,122,95,100.8,15,-53.55,0,-15,0,15,0,0,0,0
-50,125,95,100.8,15,-53.25,0,-15,0,15,0,0,0,0
-51,125,95,100.8,15,-52.95,0,-15,0,15,0,0,0,0
-51,125,95,100.8,15,-52.5,0,-15,0,15,0,0,0,0
-52,124,95,100.8,15,-52.05,0,-15,0,15,0,0,0,0
-53,127,95,100.8,15,-51.6,0,-15,0,15,0,0,0,0
-54,127,95,100.8,15,-51.3,0,-15,0,15,0,0,0,0
-55,125,95,100.8,15,-50.7,0,-15,0,15,0,0,0,0
-56,123,95,100.8,15,-50.1,0,-15,0,15,0,0,0,0
-63,126,94,100.8,15,-49.5,0,-15,0,15,0,0,0,0
-64,125,94,100.8,15,-49.05,0,-15,0,15,0,0,0,0
-65,122,94,100.8,15,-48.3,0,-15,0,15,0,0,0,0
-66,121,94,100.8,15,-47.7,0,-15,0,15,0,0,0,0
-67,123,94,100.8,15,-47.1,0,-15,0,15,0,0,0,0
-68,121,94,100.8,15,-46.5,0,-15,0,15,0,0,0,0
-69,118,94,100.8,15,-45.75,0,-15,0,15,0,0,0,0
-70,120,94,100.8,15,-45,0,-15,0,15,0,0,0,0
-71,118,94,100.8,15,-44.4,0,-15,0,15,0,0,0,0
-72,115,94,100.8,15,-43.65,0,-15,0,15,0,0,0,0
-73,113,94,100.8,15,-42.9,0,-15,0,15,0,0,0,0
-80,114,93,100.8,15,-42.3,0,-15,0,15,0,0,0,0
-81,112,93,100.8,15,-41.7,0,-15,0,15,0,0,0,0
-83,108,93,100.8,15,-40.8,0,-15,0,15,0,0,0,0
-84,106,93,100.8,15,-40.2,0,-15,0,15,0,0,0,0
-85,106,93,100.8,15,-39.45,0,-15,0,15,0,0,0,0
-86,103,93,100.8,15,-38.7,0,-15,0,15,0,0,0,0
-87,100,93,100.8,15,-37.95,0,-15,0,15,0,0,0,0
-88,101,93,100.8,15,-37.35,0,-15,0,15,0,0,0,0
-88,98,93,100.65,15,-36.6,0,-15,0,15,0,0,0,0
-89,94,93,100.65,15,-35.7,0,-15,0,15,0,0,0,0
-90,91,93,100.65,15,-35.1,0,-15,0,15,0,0,0,0
-98,92,92,100.65,15,-34.5,0,-15,0,15,0,0,0,0
-99,88,92,100.65,15,-33.75,0,-15,0,15,0,0,0,0
-100,85,92,100.65,15,-33,0,-15,0,15,0,0,0,0
-100,86,92,100.5,15,-32.4,0,-15,0,15,0,0,0,0
-99,82,92,100.2,15,-31.65,0,-15,0,15,0,0,0,0
-97,78,92,99.9,15,-30.9,0,-15,0,15,0,0,0,0
-95,75,92,99.6,15,-30.45,0,-15,0,15,0,0,0,0
-94,76,92,99.15,15,-29.85,0,-15,0,15,0,0,0,0
-90,72,92,98.85,15,-29.25,0,-15,0,15,0,0,0,0
-87,69,92,98.4,15,-28.65,0,-15,0,15,0,0,0,0
-90,70,91,97.95,15,-28.2,0,-15,0,15,0,0,0,0
-88,66,91,97.65,15,-27.6,0,-15,0,15,0,0,0,0
-85,63,91,97.2,15,-27,0,-15,0,15,0,0,0,0
-81,60,91,96.75,15,-26.7,0,-15,0,15,0,0,0,0
-79,61,91,96.45,15,-26.25,0,-15,0,15,0,0,0,0
-76,58,91,96,15,-25.8,0,-15,0,15,0,0,0,0
-72,56,91,95.55,15,-25.5,0,-15,0,15,0,0,0,0
-68,58,91,95.1,15,-25.2,0,-15,0,15,0,0,0,0
-66,55,91,94.8,15,-24.9,0,-15,0,15,0,0,0,0
-62,53,91,94.35,15,-24.6,0,-15,0,15,0,0,0,0
-65,55,90,93.9,15,-24.45,0,-15,0,15,0,0,0,0
-60,53,90,93.3,15,-24.3,0,-15,0,15,0,0,0,0
-56,51,90,92.85,15,-24.15,0,-15,0,15,0,0,0,0
-50,50,90,92.25,15,-24,0,-15,0,15,0,0,0,0
-46,53,90,91.8,15,-24,0,-15,0,15,0,0,0,0
-41,51,90,91.2,15,-23.85,0,-15,0,15,0,0,0,0
-35,50,90,90.45,15,-23.85,0,-15,0,15,0,0,0,0
-28,52,90,89.85,15,-23.7,0,-15,0,15,0,0,0,0
-16,52,90,89.25,-15,-23.85,0,-15,0,-15,0,0,0,-3000
-9,51,90,88.5,-15,-23.85,0,-15,0,-15,0,0,0,0
-8,54,89,87.6,-15,-23.85,0,-15,0,-15,0,0,0,0
0,54,89,86.85,-15,-23.85,0,-15,0,-15,0,0,0,0
9,53,89,85.95,-15,-23.85,0,-15,0,-15,0,0,0,0
18,52,89,85.05,-15,-23.85,0,-15,0,-15,0,0,0,0
26,55,89,84.3,-15,-23.85,0,-15,0,-15,0,0,0,0
33,55,89,83.7,-15,-24,0,-15,0,-15,0,0,0,0
38,55,89,83.25,-15,-24,0,-15,0,-15,0,0,0,0
41,58,89,82.95,-15,-24,0,-15,0,-15,0,0,0,0
38,57,89,82.8,15,-23.85,0,-15,0,15,0,0,0,3000
40,57,89,82.65,15,-23.85,0,-15,0,15,0,0,0,0
36,60,88,82.5,15,-23.85,0,-15,0,15,0,0,0,0
39,60,88,82.35,15,-23.85,0,-15,0,15,0,0,0,0
41,59,88,82.2,15,-23.7,0,-15,0,15,0,0,0,0
45,59,88,81.9,15,-23.7,0,-15,0,15,0,0,0,0
49,63,88,81.6,15,-23.7,0,-15,0,15,0,0,0,0
54,62,88,81.15,15,-23.7,0,-15,0,15,0,0,0,0
65,63,88,80.7,-15,-23.85,0,-15,0,-15,0,0,0,-3000
71,67,88,80.25,-15,-23.85,0,-15,0,-15,0,0,0,0
75,67,88,79.95,-15,-23.85,0,-15,0,-15,0,0,0,0
79,67,88,79.65,-15,-23.85,0,-15,0,-15,0,0,0,0
75,71,87,79.5,-15,-23.85,0,-15,0,-15,0,0,0,0
76,71,87,79.5,-15,-23.85,0,-15,0,-15,0,0,0,0
78,71,87,79.5,-15,-23.85,0,-15,0,-15,0,0,0,0
77,71,87,79.65,-15,-23.85,0,15,0,-15,0,3000,0,0
75,76,87,79.95,-15,-23.85,0,15,0,-15,0,0,0,0
75,76,87,80.1,-15,-23.85,0,15,0,-15,0,0,0,0
69,76,87,80.25,15,-23.7,0,15,0,15,0,0,0,3000
68,80,87,80.4,15,-23.7,0,15,0,15,0,0,0,0
69,80,87,80.4,15,-23.7,0,15,0,15,0,0,0,0
70,81,87,80.4,15,-23.7,0,15,0,15,0,0,0,0
73,81,87,80.25,15,-23.7,0,-15,0,15,0,-3000,0,0
69,86,86,80.1,15,-23.7,0,-15,0,15,0,0,0,0
70,86,86,80.1,15,-23.7,0,-15,0,15,0,0,0,0
72,87,86,79.95,15,-23.7,0,-15,0,15,0,0,0,0
73,92,86,79.95,15,-23.7,0,-15,0,15,0,0,0,0
75,92,86,79.8,15,-23.7,0,-15,0,15,0,0,0,0
75,93,86,79.95,15,-23.7,0,15,0,15,0,3000,0,0
76,94,86,79.95,15,-23.7,0,15,0,15,0,0,0,0
77,98,86,79.95,15,-23.7,0,15,0,15,0,0,0,0
76,99,86,80.1,15,-23.7,0,15,0,15,0,0,0,0
77,100,86,80.1,15,-23.7,0,15,0,15,0,0,0,0
70,105,85,80.25,15,-23.7,0,15,0,15,0,0,0,0
71,106,85,80.25,15,-23.7,0,15,0,15,0,0,0,0
72,107,85,80.25,15,-23.55,0,15,0,15,0,0,0,0
74,108,85,80.1,15,-23.55,0,-15,0,15,0,-3000,0,0
75,112,85,80.1,15,-23.4,0,-15,0,15,0,0,0,0
77,112,85,79.95,15,-23.1,0,-15,0,15,0,0,0,0
